chr gene skat skato nvar 
13 LNX2 0.752407134996535 0.721982754331127 2 1.34476709365845
10 C10orf53 0.905100338660872 0.722011832232597 3 1.9048752784729
19 CCDC114 0.555223092973917 0.72203858632413 8 1.57677578926086
6 OPRM1 0.893044048691033 0.72211815198777 4 1.28790831565857
17 ENDOV 0.531633511554444 0.722179214027004 7 2.18800520896912
11 CCKBR 0.523322289670111 0.722196361962423 3 1.38232326507568
11 OR5T2 0.557658527739949 0.722310434504322 5 1.6157546043396
16 NDE1 0.891910418216858 0.722474618786941 4 1.85601592063904
15 JMJD7 0.655714068651299 0.722687373464068 5 1.69034886360168
16 LITAF 0.66846364076286 0.722766905984261 4 1.59382629394531
13 LCP1 0.607263970637375 0.722781396263108 3 1.95954513549805
7 LMTK2 0.544317499220742 0.722817310897863 9 2.33872389793396
6 KCNK16 0.524718649350691 0.722854917024137 3 2.15231728553772
16 USP10 0.519339492411439 0.722870763658719 5 1.67651629447937
2 THNSL2 0.757938598710504 0.72288907336586 9 1.33819460868835
11 CLDN25 0.722944142635187 0.722944142635187 1 1.93626618385315
12 HPD 0.722944142635187 0.722944142635187 1 1.92959403991699
15 BCL2A1 0.722944142635187 0.722944142635187 1 1.57696056365967
20 NCOA5 0.722944142635187 0.722944142635187 1 1.89473748207092
8 LRRC6 0.722944142635187 0.722944142635187 1 1.59200406074524
8 PRSS55 0.531391735989115 0.722973732216785 6 1.41884684562683
8 CEBPD 0.723038601245357 0.723038601245357 1 1.91176843643188
16 CCL22 0.723072808789986 0.723072808789986 1 1.0820677280426
11 CALCA 0.723270546692922 0.723270546692922 1 1.41814923286438
11 CEND1 0.723270546692922 0.723270546692922 1 1.27651190757751
14 TRAF3 0.723270546692922 0.723270546692922 1 1.81965184211731
17 VMO1 0.723270546692922 0.723270546692922 1 1.20356297492981
1 CLCC1 0.723270546692922 0.723270546692922 1 1.1007993221283
1 PROX1 0.723270546692922 0.723270546692922 1 1.61100745201111
3 CD86 0.723270546692922 0.723270546692922 1 1.2808792591095
3 PPARG 0.723270546692922 0.723270546692922 1 1.43828630447388
4 IBSP 0.723270546692922 0.723270546692922 1 1.35755753517151
8 TERF1 0.723270546692922 0.723270546692922 1 1.80057787895203
11 STT3A 0.723319149801717 0.723319149801717 1 1.76399374008179
12 MYL6B 0.723319149801717 0.723319149801717 1 1.53573107719421
13 FGF14 0.723319149801717 0.723319149801717 1 1.27244472503662
14 CBLN3 0.723319149801717 0.723319149801717 1 1.83379077911377
16 CMTM4 0.723319149801717 0.723319149801717 1 1.84842610359192
19 NFKBID 0.723319149801717 0.723319149801717 1 2.12122631072998
1 OR10J3 0.723319149801717 0.723319149801717 1 1.35605502128601
20 PROCR 0.723319149801717 0.723319149801717 1 1.83334970474243
2 ACTR1B 0.723319149801717 0.723319149801717 1 1.81849217414856
6 RWDD2A 0.723319149801717 0.723319149801717 1 1.83511519432068
7 TRBV7-7 0.723319149801717 0.723319149801717 1 1.4120991230011
20 CST8 0.535129437593033 0.723483116254568 2 1.88674449920654
17 AP2B1 1 0.723801857319783 2 1.91504621505737
3 CCDC80 0.540698303250959 0.723839571233756 6 1.30339908599854
3 ANKRD28 0.765456667194807 0.723934919935867 5 1.7488739490509
13 PROZ 0.737067379478174 0.724054964854856 6 1.84996581077576
20 LZTS3 0.55114252842221 0.724056713171606 6 1.32704544067383
10 KIF5B 0.724079041824063 0.724079041824063 1 1.41292023658752
14 TRAV4 0.724079041824063 0.724079041824063 1 1.4477264881134
16 AMFR 0.724079041824063 0.724079041824063 1 1.86546921730042
17 EFNB3 0.724079041824063 0.724079041824063 1 1.51772093772888
1 CADM3 0.724079041824063 0.724079041824063 1 1.86438965797424
20 AVP 0.724079041824063 0.724079041824063 1 1.87822127342224
2 KLHL23 0.724079041824063 0.724079041824063 1 1.7788074016571
4 EDNRA 0.724079041824063 0.724079041824063 1 1.82592988014221
5 RAB3C 0.724079041824063 0.724079041824063 1 1.95194005966187
6 FBXO9 0.724079041824063 0.724079041824063 1 1.29940867424011
9 ATP6V1G1 0.724079041824063 0.724079041824063 1 1.63101840019226
2 STK11IP 0.521756242829498 0.724093136800446 10 1.61174511909485
6 ESR1 0.556778189670736 0.724095627548565 4 1.86527323722839
14 KCNK13 0.932690461747344 0.724301765437015 3 1.93208813667297
7 AZGP1 0.60131932216616 0.724437608148523 7 1.57590484619141
10 BAMBI 0.724453446027164 0.724453446027164 1 1.76355504989624
10 CLRN3 0.724453446027164 0.724453446027164 1 1.84297037124634
19 YIF1B 0.724453446027164 0.724453446027164 1 1.26575303077698
1 SLC16A1 0.724453446027164 0.724453446027164 1 2.16465163230896
2 AUP1 0.724453446027164 0.724453446027164 1 1.33986401557922
3 PLA1A 0.724453446027164 0.724453446027164 1 1.34690690040588
3 SLC25A36 0.724453446027164 0.724453446027164 1 1.77103090286255
3 THPO 0.724453446027164 0.724453446027164 1 1.13934636116028
4 CTSO 0.724453446027164 0.724453446027164 1 2.3701159954071
4 SLC10A6 0.724453446027164 0.724453446027164 1 1.758549451828
4 TRIM61 0.724453446027164 0.724453446027164 1 1.86831903457642
6 SENP6 0.724453446027164 0.724453446027164 1 1.32582831382751
10 KIN 0.724479727528456 0.724479727528456 1 1.32922673225403
11 SLCO2B1 0.724479727528456 0.724479727528456 1 1.83222818374634
18 IMPA2 0.724479727528456 0.724479727528456 1 1.80638742446899
18 MOCOS 0.724479727528456 0.724479727528456 1 1.84002184867859
18 TTC39C 0.724479727528456 0.724479727528456 1 1.53250575065613
19 ZFP14 0.724479727528456 0.724479727528456 1 1.51412057876587
2 PPP1CB 0.724479727528456 0.724479727528456 1 1.31476402282715
4 BBS7 0.724479727528456 0.724479727528456 1 1.79003548622131
6 HECA 0.724479727528456 0.724479727528456 1 1.64926934242249
12 ARID2 0.801359661281332 0.724497461148837 3 1.89421343803406
2 CNGA3 0.619686700532325 0.724513899096 6 1.91678166389465
3 KCNH8 0.909029444413353 0.724606122820447 4 1.93928456306458
2 IGKV1D-43 0.86924632615941 0.724625128239601 5 1.50995445251465
2 RAPGEF4 0.724652861369375 0.724652861369375 1 1.81152892112732
17 SLC35G6 0.526751554942295 0.724681181175337 3 1.23191404342651
20 RBPJL 0.724941921452894 0.724941921452894 3 1.83460879325867
20 NINL 0.585877164684617 0.7250445144744 14 2.03858423233032
2 IGKV1-16 0.533979506602986 0.725074769719653 2 1.24663662910461
7 RP9 0.544171535349134 0.72507805849677 3 1.93986749649048
7 ACTL6B 0.725083927031657 0.725083927031657 1 1.37433815002441
17 SLC16A11 0.725103569250541 0.725103569250541 1 1.6689670085907
8 TNFRSF10C 0.569387332467643 0.725136123194888 5 1.26688671112061
1 TRIM63 0.774511073665483 0.725156832372695 3 1.97610974311829
17 UBE2O 0.725184158714826 0.725184158714826 1 1.20910453796387
1 GPBP1L1 0.725184158714826 0.725184158714826 1 1.21711230278015
1 OAZ3 0.725184158714826 0.725184158714826 1 1.16073036193848
21 KCNE2 0.725184158714826 0.725184158714826 1 1.84398603439331
2 ALLC 0.725184158714826 0.725184158714826 1 2.09842467308044
2 LYPD6 0.725184158714826 0.725184158714826 1 1.90143990516663
2 XRCC5 0.725184158714826 0.725184158714826 1 1.82703995704651
3 CTNNB1 0.725184158714826 0.725184158714826 1 1.85179758071899
6 HIST1H2AH 0.725184158714826 0.725184158714826 1 1.14675045013428
7 CCL26 0.725184158714826 0.725184158714826 1 1.17290425300598
7 COL1A2 0.725184158714826 0.725184158714826 1 1.86989450454712
8 MAF1 0.725184158714826 0.725184158714826 1 1.81170868873596
8 SDR16C5 0.725184158714826 0.725184158714826 1 1.78920459747314
8 TMEM71 0.725184158714826 0.725184158714826 1 1.83172750473022
3 ZNF445 0.528931325689906 0.725220874221634 3 1.93372297286987
17 DLX3 0.725268370595255 0.725268370595255 1 1.74680161476135
18 TTR 0.725268370595255 0.725268370595255 1 1.26653933525085
1 C1QC 0.725268370595255 0.725268370595255 1 1.74724316596985
2 GPN1 0.725268370595255 0.725268370595255 1 1.20037126541138
2 IGFBP5 0.725268370595255 0.725268370595255 1 1.90607070922852
4 TMPRSS11BNL 0.725268370595255 0.725268370595255 1 1.28324341773987
5 C5orf66 0.725268370595255 0.725268370595255 1 1.91188359260559
6 MYCT1 0.725268370595255 0.725268370595255 1 1.81178903579712
19 GAPDHS 0.77975767580488 0.725339131290726 5 1.17249298095703
1 RPS6KA1 0.723330649002862 0.7253541385787 3 1.88729786872864
18 GATA6 0.527028756174776 0.725384337482141 3 1.93344902992249
9 OR13F1 0.535400464474995 0.725530334933279 6 1.51720786094666
18 CTIF 0.559717743257241 0.72568663036959 4 2.21740794181824
2 AQP12A 0.547508357779711 0.725719926556789 5 1.77607083320618
2 AQP12B 0.527344408522128 0.725761846854407 4 1.90106844902039
1 IRF2BP2 0.542779437224517 0.725782464105695 5 1.32021522521973
10 NT5C2 0.725861323753405 0.725861323753405 1 1.2964973449707
17 CUEDC1 0.725861323753405 0.725861323753405 1 2.04517221450806
17 SLC35G3 0.725861323753405 0.725861323753405 1 1.32575821876526
19 AKT2 0.725861323753405 0.725861323753405 1 1.77309465408325
19 HPN 0.725861323753405 0.725861323753405 1 1.86258459091187
19 MAST1 0.725861323753405 0.725861323753405 1 1.17505693435669
19 POLR2E 0.725861323753405 0.725861323753405 1 1.88068604469299
22 YWHAH 0.725861323753405 0.725861323753405 1 2.18343901634216
2 LINC01101 0.725861323753405 0.725861323753405 1 1.85094666481018
2 SIX2 0.725861323753405 0.725861323753405 1 1.66772890090942
3 FHIT 0.725861323753405 0.725861323753405 1 1.78648114204407
3 TMEM40 0.725861323753405 0.725861323753405 1 1.80905318260193
4 FAM218A 0.725861323753405 0.725861323753405 1 1.89303827285767
5 STC2 0.725861323753405 0.725861323753405 1 1.87773180007935
7 ST7-OT4 0.725861323753405 0.725861323753405 1 1.64959239959717
16 TPSG1 0.528027062708653 0.725873976823101 9 2.11191940307617
12 DDX55 0.956746790805825 0.725983607571812 4 1.89618277549744
2 MCM6 0.545033217330481 0.726037313685222 5 1.93271851539612
20 GGT7 0.533087525093041 0.72604981105903 4 1.94512391090393
15 FAM169B 0.574891396460516 0.726093155326112 2 1.50020432472229
13 DOCK9 0.77079276856716 0.726221677677841 4 1.89461493492126
14 ARHGEF40 0.511488370227057 0.726250950390735 14 2.05045342445374
8 ANGPT2 0.549722854283437 0.726273803429961 3 1.92788767814636
1 C1orf106 0.531579938427024 0.726336391251972 10 1.55455350875854
1 POMGNT1 0.564675550312811 0.726415342657942 4 2.01569318771362
11 RPS6KA4 0.725183502371993 0.726449399594713 2 1.878662109375
14 NFATC4 0.535643671604557 0.726574889422424 9 1.98878836631775
1 PIAS3 0.530336455016862 0.726670922604522 3 2.01990461349487
9 PRRC2B 0.530181310002132 0.726688396668735 12 1.92047119140625
17 DHRS7C 0.573229487782525 0.726730144688094 3 2.01715493202209
10 GOT1 0.61352993392348 0.726804707034008 2 1.25168538093567
20 SDCBP2 0.538036990560489 0.726834292800903 2 1.1337559223175
10 C10orf25 0.727006885167957 0.727006885167957 1 1.29610753059387
17 C17orf51 0.727006885167957 0.727006885167957 1 1.89427280426025
1 SLFNL1 0.727006885167957 0.727006885167957 1 1.09240078926086
2 CSRNP3 0.727006885167957 0.727006885167957 1 1.79921913146973
5 FBXL17 0.727006885167957 0.727006885167957 1 1.22540760040283
7 AP1S1 0.727006885167957 0.727006885167957 1 1.60982131958008
8 ZNF623 0.533707510137463 0.727284319391088 6 1.45836567878723
14 MARK3 0.544059534104861 0.727358805135255 4 1.89143490791321
10 DHX32 0.535641270775019 0.727510338426854 4 1.20385217666626
3 CEP97 0.570625850465888 0.727559789320016 3 1.93643140792847
8 ZNF7 0.799306801066184 0.727563632327016 4 1.41162490844727
6 FRK 0.570447236758517 0.727627631599644 4 1.31252431869507
19 MED25 0.818144045941247 0.72777409925301 7 1.89798593521118
7 RELN 0.94084845137276 0.727832098601193 18 1.92354846000671
3 DNAH12 0.755744399226719 0.727856840182706 17 2.66581726074219
3 RRP9 0.559597226271605 0.727885182686163 3 2.0202808380127
16 PABPN1L 0.883853937605356 0.728016971441199 6 1.82802748680115
13 SGCG 0.718562474277852 0.72815012169709 2 1.43907999992371
10 XPNPEP1 0.728255612815619 0.728255612815619 1 1.81252336502075
11 SLC25A45 0.728255612815619 0.728255612815619 1 1.17590475082397
13 FAM155A 0.728255612815619 0.728255612815619 1 1.72293376922607
17 CCL4 0.728255612815619 0.728255612815619 1 1.92613101005554
17 FAM222B 0.728255612815619 0.728255612815619 1 1.75627970695496
19 APOE 0.728255612815619 0.728255612815619 1 2.15968108177185
1 HHLA3 0.728255612815619 0.728255612815619 1 1.20254421234131
1 LPAR3 0.728255612815619 0.728255612815619 1 1.20357751846313
3 TIMP4 0.728255612815619 0.728255612815619 1 1.42849922180176
6 HIST1H4I 0.728255612815619 0.728255612815619 1 1.87329244613647
9 LCNL1 0.728255612815619 0.728255612815619 2 1.52410078048706
9 PAPPA-AS1 0.728255612815619 0.728255612815619 1 1.80538392066956
14 AMN 0.565557155997266 0.728262977232488 2 1.79075956344604
17 P2RX5 0.533914588491365 0.728333285297491 7 1.97027325630188
19 SAFB2 0.532057919810502 0.728564011567626 9 1.55843830108643
3 ACOX2 0.531417749983451 0.728564829614995 4 2.04095816612244
11 LMO2 0.728593237567493 0.728593237567493 1 1.86422371864319
2 CPSF3 0.573914272191066 0.728639543042652 2 1.48510527610779
2 TNS1 0.748788343729134 0.728911287401885 20 1.8189811706543
11 GAS2 0.729054004047811 0.729054004047811 1 1.8052134513855
13 RASL11A 0.729054004047811 0.729054004047811 1 1.62540888786316
14 IGHV3-21 0.729054004047811 0.729054004047811 1 1.51678776741028
15 TM6SF1 0.729054004047811 0.729054004047811 1 1.82829737663269
17 NXN 0.729054004047811 0.729054004047811 1 1.18636417388916
19 ZNF569 0.729054004047811 0.729054004047811 1 1.88857054710388
2 DCDC2C 0.729054004047811 0.729054004047811 1 1.23625421524048
2 IL1B 0.729054004047811 0.729054004047811 1 1.81642127037048
3 C3orf18 0.729054004047811 0.729054004047811 1 1.8409960269928
5 FGF10 0.729054004047811 0.729054004047811 1 1.86214470863342
7 HDAC9 0.729054004047811 0.729054004047811 1 1.49450707435608
7 PRKRIP1 0.729054004047811 0.729054004047811 1 1.59435439109802
9 IFNA13 0.729054004047811 0.729054004047811 1 1.73114776611328
9 NTMT1 0.729054004047811 0.729054004047811 1 1.33834528923035
14 PAX9 0.729166033606398 0.729166033606398 1 1.93006634712219
16 UBFD1 0.729166033606398 0.729166033606398 1 1.10012793540955
19 TMEM190 0.729166033606398 0.729166033606398 1 1.84147834777832
19 ZNF562 0.729166033606398 0.729166033606398 1 1.20880770683289
1 C1orf137 0.729166033606398 0.729166033606398 1 1.911705493927
1 LMX1A 0.729166033606398 0.729166033606398 1 1.46969532966614
2 RPS7 0.729166033606398 0.729166033606398 1 1.19720268249512
7 CUL1 0.729166033606398 0.729166033606398 1 1.84686827659607
2 LONRF2 0.552787891449916 0.729280366264806 5 1.9294228553772
16 TRAF7 0.729329935704453 0.729329935704453 1 1.68910121917725
6 CAP2 0.729421872442151 0.729421872442151 1 1.13369345664978
1 OR2M3 0.821147038224413 0.729484888882702 4 1.69079303741455
19 TMEM38A 0.540719158704043 0.729614519871614 2 1.9747302532196
8 PDGFRL 0.559850971459054 0.729685744177285 4 1.36352920532227
10 PITRM1 0.531720006172193 0.72975426432887 10 2.00421690940857
2 EFEMP1 0.648950372416341 0.729920477914439 2 2.06550860404968
4 FAM13A 0.626848162260998 0.729949443504503 5 1.80657005310059
4 NIPAL1 0.525560217282582 0.729956201811637 4 1.33665871620178
1 CCDC24 0.569624626140713 0.729999593918445 3 1.9304792881012
8 C8orf31 0.730102850460068 0.730102850460068 1 1.5257248878479
1 PLA2G4A 1 0.730128386171405 2 1.80389547348022
10 NHLRC2 0.588814641031336 0.73023806574348 2 2.16612577438354
2 CHST10 0.540385863717108 0.730313975971434 2 1.85888528823853
12 KRT6A 0.519559909410882 0.730319842015216 8 1.9603488445282
14 RABGGTA 0.730506868212205 0.730506868212205 1 1.09825158119202
17 BAIAP2 0.730506868212205 0.730506868212205 1 1.80137920379639
17 TMEM105 0.730506868212205 0.730506868212205 1 1.08634281158447
1 SPRR4 0.730506868212205 0.730506868212205 1 1.42672729492188
20 SRC 0.730506868212205 0.730506868212205 1 1.41496157646179
22 TEF 0.730506868212205 0.730506868212205 1 1.53513145446777
2 SFTPB 0.730506868212205 0.730506868212205 1 1.67229461669922
4 CBR4 0.730506868212205 0.730506868212205 2 1.88025975227356
4 IGFBP7 0.730506868212205 0.730506868212205 1 1.78480172157288
11 KCNJ5 0.73064283884003 0.73064283884003 1 1.22967481613159
11 OR10W1 0.73064283884003 0.73064283884003 1 1.73625159263611
12 KCNA1 0.73064283884003 0.73064283884003 1 1.36697769165039
12 TSPAN19 0.73064283884003 0.73064283884003 1 1.23511362075806
14 RNASE12 0.73064283884003 0.73064283884003 1 1.75266718864441
17 BCAS3 0.73064283884003 0.73064283884003 1 1.79094219207764
1 DNALI1 0.73064283884003 0.73064283884003 1 1.42384028434753
1 SCP2 0.73064283884003 0.73064283884003 1 1.58093857765198
1 TMEM61 0.73064283884003 0.73064283884003 1 1.6517927646637
22 CCDC134 0.73064283884003 0.73064283884003 1 1.16276216506958
2 FEV 0.73064283884003 0.73064283884003 1 1.62816452980042
6 SCGN 0.73064283884003 0.73064283884003 1 1.65777015686035
7 SNX13 0.73064283884003 0.73064283884003 1 2.41074180603027
8 DECR1 0.73064283884003 0.73064283884003 1 1.65440607070923
8 PPP2R2A 0.568755759461105 0.730739619360156 2 1.4173276424408
12 OR10A7 0.539483285855714 0.730745729704118 2 1.89074730873108
7 NOD1 0.834790314095723 0.730991651781769 10 2.73882174491882
19 ZNF814 0.545504826062458 0.731044590260633 7 2.31460452079773
15 NEDD4 0.554138366143152 0.731105839308621 8 2.00101780891418
11 EXPH5 0.536221888505172 0.731272814906047 18 1.49896717071533
12 UBE3B 0.68222399201208 0.731277793151258 4 1.33672213554382
14 C14orf80 0.549047599965676 0.731303014999288 7 1.52606058120728
6 TNFRSF21 0.93932087003778 0.731314859734543 3 1.84884738922119
11 OR51F2 0.548288522932035 0.731351529910937 5 1.70902252197266
5 TGFBI 0.536304363933014 0.731422877224194 9 1.27052068710327
19 PCP2 0.534494851608292 0.731430560815332 3 1.95945382118225
14 ATG2B 0.528681344661341 0.731527152333586 14 1.32355785369873
2 EML4 0.621300293237879 0.731620046680632 5 2.07134604454041
19 ZNF470 0.556689761859557 0.731671578345476 5 1.87757802009583
12 PTPRB 0.601933558462595 0.731709648513831 12 1.92117691040039
15 SNX1 0.731765129947628 0.731765129947628 1 1.83048892021179
16 ZNF174 0.731765129947628 0.731765129947628 1 1.23238110542297
1 TSACC 0.731765129947628 0.731765129947628 1 2.37777709960938
2 CUL3 0.731765129947628 0.731765129947628 1 1.31884956359863
2 EPC2 0.731765129947628 0.731765129947628 1 1.3064923286438
3 TM4SF4 0.731765129947628 0.731765129947628 1 1.8463249206543
5 CTNND2 0.731765129947628 0.731765129947628 1 1.80614328384399
6 ULBP2 0.731765129947628 0.731765129947628 1 1.28667736053467
6 VEGFA 0.731765129947628 0.731765129947628 1 1.83013844490051
11 CRTAM 0.552212000908965 0.731818640380091 2 1.85764288902283
11 OR10A6 0.731971777387803 0.731971777387803 1 2.14029455184937
11 PHOX2A 0.731971777387803 0.731971777387803 1 1.88661527633667
1 COX20 0.731971777387803 0.731971777387803 1 1.12795925140381
4 ELMOD2 0.731971777387803 0.731971777387803 1 1.737788438797
4 TMEM184C 0.731971777387803 0.731971777387803 1 1.1725332736969
5 CCDC152 0.731971777387803 0.731971777387803 1 1.85494208335876
6 DEFB114 0.731971777387803 0.731971777387803 1 1.98986148834229
6 RGL2 0.731971777387803 0.731971777387803 1 1.56094527244568
6 ZKSCAN3 0.731971777387803 0.731971777387803 1 1.8529646396637
8 FZD3 0.731971777387803 0.731971777387803 1 1.62352013587952
