gene chr NA skat
SLC1A1 9 NA 0.799660526902502
TFIP11 22 NA 0.669544240858608
OR9I1 11 NA 0.659118870123704
CSTF2T 10 NA 0.81887944372824
IFNGR1 6 NA 0.681665965746204
CCDC63 12 NA 0.849842044925061
KL 13 NA 0.650969206804462
HKDC1 10 NA 0.682326492566701
NUMBL 19 NA 0.620089759930425
NID2 14 NA 0.653983957816085
TNFAIP8L2 1 NA 0.633268098617309
PMVK 1 NA 0.636956004126667
FARP2 2 NA 0.619780228046732
STX16 20 NA 0.657764177714807
EPS15 1 NA 0.75062898537216
RGS9 17 NA 0.6878679728503
SGSM3 22 NA 0.819846076339122
TUBA3E 2 NA 0.6391737047286
ITGAD 16 NA 0.667058943415511
B3GNT2 2 NA 0.820098985962671
OR2T33 1 NA 0.650592554469984
ACRBP 12 NA 0.886994745187167
SLTM 15 NA 0.680101002166966
BPIFB3 20 NA 0.632790695115157
LINC01100 3 NA 0.82059739098137
CHST3 10 NA 0.678582806444516
TTLL1 22 NA 0.711472080418812
TACC2 10 NA 0.6155183254529
IGLL1 22 NA 0.66278379509251
EMX1 2 NA 0.821042761892615
USP1 1 NA 1
PRDX5 11 NA 1
GSTT2 22 NA 0.821333617151197
KRT20 17 NA 0.65218711704041
CDX1 5 NA 0.661879769588815
ANKH 5 NA 0.910158262208198
ZCWPW1 7 NA 0.67368788979073
LINC01124 2 NA 0.642466684852754
ERMARD 6 NA 0.62793629167648
DGAT1 8 NA 0.663880380373692
BCKDHB 6 NA 0.649406638485575
ADAMTS12 5 NA 0.861349536747722
MPP4 2 NA 0.643170834944295
PPP6R3 11 NA 0.647779348926739
KRTAP13-2 21 NA 0.878955921633109
REG3G 2 NA 1
GPD1L 3 NA 0.632214452119401
ZNF587 19 NA 0.646770932942175
TMEM154 4 NA 0.822317717106581
PDGFRB 5 NA 0.634813262514468
TPRN 9 NA 0.649230828274594
OR2H1 6 NA 1
DOCK7 1 NA 0.630559237699308
PEX5 12 NA 0.744311635897765
RD3 1 NA 0.663027851113501
CCL23 17 NA 0.685090749456366
TPH1 11 NA 0.626131645408375
ADAMTS5 21 NA 0.850047036080503
ZFP37 9 NA 0.882857333038427
SLC15A1 13 NA 0.643087128696433
CYP4F11 19 NA 0.687994021695955
ZNF57 19 NA 0.645313295459317
TUBGCP3 13 NA 0.634702397442712
CAPG 2 NA 0.958854204248358
EPHA5 4 NA 0.668562174220693
TCTEX1D4 1 NA 0.823870948020237
GALNT1 18 NA 0.823977419601107
ACSL3 2 NA 0.647591432714316
MIDN 19 NA 0.824414666929774
DMGDH 5 NA 0.640164083727901
CD300E 17 NA 0.824461322026242
NCAPH2 22 NA 0.824462202203823
ZNF717 3 NA 0.673707473400791
PCGF6 10 NA 0.824628680108003
JPH2 20 NA 0.880971073316144
AIP 11 NA 0.670339284979484
TMPRSS5 11 NA 1
F12 5 NA 0.685705967178948
ADARB2 10 NA 0.776064740652388
C17orf75 17 NA 0.885401361595807
TSHZ1 18 NA 0.653401418314546
ANKRD50 4 NA 0.651117852564935
OR51A4 11 NA 0.857209854485497
ZNF418 19 NA 0.893726344120644
CHAC2 2 NA 0.825583058445168
PACRG 6 NA 0.672148799964155
TBC1D2 9 NA 0.643816852630971
FIZ1 19 NA 0.826181806450623
DKK1 10 NA 0.673684418622088
PIK3CD 1 NA 0.853239819191814
FBXW10 17 NA 0.97502619307601
KRTAP21-1 21 NA 0.82637027469651
USF2 19 NA 0.82651038353361
HNF1A 12 NA 0.775650186872355
ASCC2 22 NA 0.653279634285592
AP3B2 15 NA 0.637995831960273
HOXD11 2 NA 0.826875787042834
ABCA12 2 NA 0.623219205180928
TESK1 9 NA 0.811348478625019
TUSC5 17 NA 0.827103806951398
ATXN1 6 NA 0.769173271175195
SYNM 15 NA 0.638465585515776
C2orf49 2 NA 0.827214515103033
MOV10 1 NA 0.634383769046262
APCDD1L 20 NA 0.653473036160997
TRGV9 7 NA 0.829402664237309
RBBP8 18 NA 0.886264523249279
PLXNA1 3 NA 0.663118330056123
VPS41 7 NA 0.837471668662116
FAF1 1 NA 0.662911160699377
IPP 1 NA 0.636028075263691
HLA-DRB1 6 NA 0.678721849452699
PSAPL1 4 NA 0.675357615429836
SLC1A4 2 NA 0.65793571399137
PRR14 16 NA 0.873466685437135
ATAD5 17 NA 0.674713319969081
ASTE1 3 NA 0.645897652864938
SH3GL3 15 NA 0.828554670149119
POR 7 NA 0.693255148572272
KLK3 19 NA 0.829512490968124
CCL19 9 NA 0.687168785316181
ZNF596 8 NA 0.668507081687701
TOX4 14 NA 0.64613283571181
CLEC11A 19 NA 0.829060094105664
OR2T34 1 NA 0.68034043386555
TM4SF19 3 NA 0.93312720427365
DGKD 2 NA 0.902764878887453
SPINT2 19 NA 0.847176776169113
GBP6 1 NA 0.67036001554002
SDAD1 4 NA 0.670344190477166
ZRSR1 5 NA 0.655563827347731
PRKCDBP 11 NA 0.664100957812786
ARHGAP35 19 NA 0.644345089366914
REXO2 11 NA 0.830181228139979
AGR2 7 NA 0.83023479491062
SARS2 19 NA 1
HS3ST5 6 NA 0.830345963805473
STAB1 3 NA 0.647017544877275
CFTR 7 NA 0.638442534524295
ZNF599 19 NA 0.648799546467307
CD320 19 NA 0.83053087933693
DNTTIP2 1 NA 0.830618800059955
ZNF827 4 NA 0.638176950680848
E2F7 12 NA 0.643704425458266
MED24 17 NA 0.633844570909443
ARHGEF12 11 NA 0.797188016904269
GAB2 11 NA 1
URB1 21 NA 0.6422005885501
TTLL8 22 NA 0.663515604727174
ZNF430 19 NA 0.646622409672375
SBK3 19 NA 0.670884522946452
CAD 2 NA 0.667823977618831
TPK1 7 NA 0.670936389903145
TAS1R1 1 NA 0.637398318042757
SLC7A14 3 NA 0.637246139376066
PDXDC1 16 NA 0.648867769472599
TUBAL3 10 NA 0.680989200565397
CLHC1 2 NA 0.787769133078822
ARFGEF1 8 NA 0.86028558457675
ATP6V1E1 22 NA 0.859346204809236
ADAP2 17 NA 0.832841868531071
MCOLN1 19 NA 0.656002533709556
SLC27A5 19 NA 0.669121698040626
GTF3C5 9 NA 0.69092204488767
TRIM35 8 NA 0.646421110126833
SALL1 16 NA 0.658943547658568
ZNF280B 22 NA 0.687473328802508
CLCN3 4 NA 0.830209160502948
CPZ 4 NA 0.882040012254098
TACSTD2 1 NA 0.706436762401723
SMC6 2 NA 0.667697744267137
SP100 2 NA 0.651493623335806
SCFD2 4 NA 0.678569476942008
EPHA2 1 NA 0.661236415573123
SMG1 16 NA 0.621588224886134
PRSS35 6 NA 0.719377330162221
SPC24 19 NA 0.643151830881069
INSL4 9 NA 0.697593393171098
VIL1 2 NA 0.670591021006422
LDLR 19 NA 0.809269533202432
LGI4 19 NA 0.656720333519139
DSEL 18 NA 0.810634442450776
OR10G3 14 NA 0.783876503923166
PLIN3 19 NA 0.689896291417577
MAPK12 22 NA 1
AGMO 7 NA 0.641435795496471
PAQR7 1 NA 0.872962339705403
CTAGE6 7 NA 0.65706148085362
NCF1 7 NA 0.695206835704629
DFFB 1 NA 0.797145231512701
WWC2 4 NA 0.661145052347843
TSPYL5 8 NA 0.667233575610178
ENAM 4 NA 0.653054224215998
HAUS6 9 NA 0.668008853570927
SMPD3 16 NA 0.67099235055605
GALNT18 11 NA 0.648073991827235
RINT1 7 NA 0.63734247546993
KLC4 6 NA 0.931368827833034
ZNF215 11 NA 0.645113422513138
TOR1AIP1 1 NA 0.689177188088056
TMPRSS15 21 NA 0.629275458143245
TESPA1 12 NA 0.664802479809849
C2orf81 2 NA 0.825239888339149
ADNP2 18 NA 1
SGCZ 8 NA 0.645578591309982
PCDHGA2 5 NA 0.656100465260908
UBQLN4 1 NA 0.702421559986261
S100A5 1 NA 0.76483331001942
GCH1 14 NA 0.676218300762988
ABCA4 1 NA 0.628957479680692
LACTB2 8 NA 0.919365372849292
NPLOC4 17 NA 0.652582139592414
ETV1 7 NA 0.837363415650196
FAS 10 NA 0.850867331729083
TCF25 16 NA 1
ENTPD8 9 NA 0.668400943196635
NPS 10 NA 0.765929205583915
RPL27 17 NA 0.68402242515556
ZNF654 3 NA 0.726548262857499
MAN2A1 5 NA 0.653330191317652
ATP2A1 16 NA 0.746800570315038
IL17RB 3 NA 1
TANGO2 22 NA 0.672580885537223
SULT1A2 16 NA 0.656550636201217
MRPL1 4 NA 1
DSPP 4 NA 0.675725971528789
SFRP5 10 NA 0.678930671367742
KCNH7 2 NA 0.90325897845021
CSNK1A1L 13 NA 0.697643538373232
SLC46A1 17 NA 0.656861905714519
ABCC12 16 NA 0.637541368840887
SLC17A3 6 NA 0.716843557262696
SCN2A 2 NA 0.69644763478023
TEX38 1 NA 0.682966023209067
C18orf25 18 NA 0.656887485951703
PCDHGC5 5 NA 0.870002616400959
ZNRF1 16 NA 0.760514260213188
EVL 14 NA 0.895550127732614
DNM2 19 NA 0.65038335692033
PTGER2 14 NA 0.839971694811832
C11orf57 11 NA 0.658347105760834
WDR18 19 NA 0.685701075286026
SLC5A1 22 NA 0.686064512667757
FUT4 11 NA 0.791741770570612
PHLDB3 19 NA 0.66278135774293
ZBTB7B 1 NA 0.724829347633964
ANXA10 4 NA 0.694534380652642
OR12D2 6 NA 1
FILIP1 6 NA 0.74942396297862
ATP6V1B2 8 NA 0.682508639437971
GPR78 4 NA 0.677642254839193
DEPDC1B 5 NA 0.715514404376055
ZNF551 19 NA 0.691900890043049
MMP14 14 NA 0.64950476202116
OLIG1 21 NA 0.65937492305524
ITGA3 17 NA 0.881194021651644
PTPRM 18 NA 0.678107984178631
ZNF177 19 NA 0.716241194912192
NXPE3 3 NA 0.770994963639559
OR2K2 9 NA 0.659888187318605
TCTN2 12 NA 0.652459035174213
FRS3 6 NA 0.651953980386156
GHRHR 7 NA 0.842638974595986
OR10J4 1 NA 0.885522859386386
DDX51 12 NA 0.673950114281729
C8orf76 8 NA 0.64985312802736
MARCH10 17 NA 0.713778657454897
NBPF20 1 NA 0.947983092725013
NPTX1 17 NA 0.656486556234011
DPP7 9 NA 0.659151001986737
NUDT17 1 NA 0.691747403089513
SEMA3G 3 NA 0.696418027368507
R3HDM4 19 NA 0.65964576624844
CHST11 12 NA 0.879903558796028
TTC16 9 NA 0.67876331307993
AADACL3 1 NA 0.657555324178487
TYW1B 7 NA 0.667647829051736
VSTM2B 19 NA 1
ERBB4 2 NA 0.665047931847236
ANKFN1 17 NA 0.663838718999788
ANO10 3 NA 0.664720436821778
TRIM55 8 NA 0.656631282855041
TFPT 19 NA 0.850853416278885
APOL5 22 NA 0.730184608252684
ZNF703 8 NA 0.875345405666634
PARD3 10 NA 0.933412931697867
EXOC6 10 NA 0.720874050200473
ARNTL2 12 NA 0.651784604454033
DHRS9 2 NA 0.845556443751432
COL15A1 9 NA 0.999762285579848
IL1A 2 NA 0.659455234224088
ZNF468 19 NA 0.662856829909572
IGLV1-44 22 NA 0.708174715160835
DNER 2 NA 0.68848984062246
THEM5 1 NA 0.666250671492867
SLC22A13 3 NA 0.650207354737073
HELB 12 NA 0.664311265408371
APOBR 16 NA 0.649920154755561
TGM2 20 NA 0.662165736650576
PLA2G3 22 NA 0.964403126220829
TLR9 3 NA 0.906568190421819
TUSC1 9 NA 1
TMEM254 10 NA 0.696044417473394
TRPA1 8 NA 0.822064019307453
KRT83 12 NA 0.705715969020027
COL24A1 1 NA 0.672377738269278
TNNI3K 1 NA 0.673501878646552
CDK5RAP3 17 NA 0.679302419317699
SYT12 11 NA 0.738530415170541
CPSF3L 1 NA 0.69425774168603
PRDM14 8 NA 0.667029534126085
PANX3 11 NA 0.689153907382859
MAB21L3 1 NA 0.668503264469107
PCDHGA4 5 NA 0.673255904302933
UBAP2L 1 NA 0.846313748856917
MME 3 NA 0.704685092830572
CD180 5 NA 0.756573934005453
CDC25C 5 NA 0.860055516443901
SNAP47 1 NA 0.88872953813861
ST6GALNAC1 17 NA 0.739268340305764
CAMP 3 NA 0.847142470986304
SEC31B 10 NA 0.738993079556052
NLRP13 19 NA 0.871215972700785
SI 3 NA 0.790472896708625
KRT75 12 NA 0.685060585185016
NXNL1 19 NA 0.861790836094992
NET1 10 NA 0.787912684174862
P2RY11 19 NA 0.82079429821069
PCSK5 9 NA 0.901673312643515
FOXK1 7 NA 0.664421140619603
UPF2 10 NA 0.665472176723713
PSMD8 19 NA 0.668126302301954
UBN2 7 NA 0.696713151110968
ZNF891 12 NA 0.714473954048447
KRTAP10-12 21 NA 0.669346521740538
PKD1L2 16 NA 0.965390533719095
DENND5B 12 NA 0.679803651318247
CDC14B 9 NA 0.673553382496662
PRKCQ 10 NA 0.712950561297716
KIAA0556 16 NA 0.963511496166659
TMEM102 17 NA 0.943623551828217
IGHV3-49 14 NA 0.717623154101569
SRBD1 2 NA 0.661621915413956
DNASE1 16 NA 0.724017878501794
STOX1 10 NA 0.964038852708563
WFIKKN2 17 NA 0.673720424416469
CREBRF 5 NA 0.681225414182703
LRRC24 8 NA 0.665747871926682
TRBV6-5 7 NA 0.815518158804089
TRBV6-6 7 NA 0.679537129259049
FAN1 15 NA 0.668155415578326
AP2M1 3 NA 0.851543315382285
NOP56 20 NA 0.679502243731868
PAPD4 5 NA 0.679517868155441
WFDC1 16 NA 0.906937502242276
C9orf139 9 NA 0.851393904943941
OR3A2 17 NA 0.705901230780866
SNX21 20 NA 0.69253285962242
TAS1R2 1 NA 0.676051171787237
TMED6 16 NA 1
VPS8 3 NA 0.666714549666834
FAM159A 1 NA 0.675771642264262
SAV1 14 NA 0.672467514361721
SBNO2 19 NA 0.651274320539032
HAP1 17 NA 0.680562460744826
TLR6 4 NA 0.667359656910462
CACNB4 2 NA 0.665457228715099
MGP 12 NA 0.71941738382753
RASA1 5 NA 0.685576567365502
CAPN2 1 NA 0.881392886477837
INTS9 8 NA 0.737762278861977
PRKCSH 19 NA 0.676353061216485
RBMS3 3 NA 0.667990200701927
SLC38A11 2 NA 0.696330965739962
DDX1 2 NA 0.675055127528303
ABTB2 11 NA 0.70652148952858
KCTD1 18 NA 0.688980937438451
SLC8A3 14 NA 0.875283785916955
NAF1 4 NA 0.672438467945262
SLC9A8 20 NA 0.847235845564565
CYP4B1 1 NA 0.682842518179363
SLC6A16 19 NA 0.846568157859406
METRNL 17 NA 0.853948238125434
NEK9 14 NA 0.667672377328194
PLAGL2 20 NA 1
CTH 1 NA 0.85425561397771
TAS2R39 7 NA 0.673517671498731
MYOM1 18 NA 0.667161282022789
DYNAP 18 NA 0.67722990234777
PQLC3 2 NA 0.683437640334157
PLS1 3 NA 0.716970459796695
RSAD1 17 NA 0.670655746729946
MTMR10 15 NA 0.800161942732041
FBXO11 2 NA 0.855158324600103
DNAH11 7 NA 0.764064197614366
ERGIC1 5 NA 0.978054680133244
TMIGD2 19 NA 0.717940671730748
OGFOD3 17 NA 0.961468664893099
ZEB1 10 NA 0.705332544261254
NFKBIE 6 NA 0.717155542145559
C3orf36 3 NA 0.699946457872614
TRPV3 17 NA 0.751313122662301
GJD4 10 NA 0.895501359651456
ACAD8 11 NA 0.67521348052562
ZSCAN5A 19 NA 0.706697054217061
VGLL4 3 NA 0.713065791333667
KNTC1 12 NA 0.66711116440992
C6orf136 6 NA 1
IPMK 10 NA 0.673815363843715
ARNT2 15 NA 0.705352416867799
DTNBP1 6 NA 0.761222590293352
DNTT 10 NA 0.858124248542639
MADCAM1 19 NA 0.684008141452662
SPATA32 17 NA 0.696622824326078
C11orf70 11 NA 0.684178576866103
GBP5 1 NA 0.670391039643152
ZNF76 6 NA 0.671191636014862
PCCB 3 NA 0.726020929069805
ANAPC1 2 NA 0.731050761614939
ZFHX3 16 NA 0.668933223660975
ATG9B 7 NA 0.666618522549336
TSR3 16 NA 0.669582883783743
ARHGAP32 11 NA 0.927627812853807
SAMD11 1 NA 0.689064956297268
DHX8 17 NA 0.696415095218806
CEP89 19 NA 0.682569021536229
SSTR5 16 NA 0.783882332791466
THAP8 19 NA 0.676638369509482
PHRF1 11 NA 0.660093647472099
DIDO1 20 NA 0.685036686655816
ZNF608 5 NA 0.828304063727624
TNP2 16 NA 0.704687772009243
SEPT9 17 NA 0.816833834075046
FBXO2 1 NA 0.880127881976488
MUC13 3 NA 0.873977501987376
CWC27 5 NA 0.705364812686281
CCDC90B 11 NA 0.729816511678671
DOCK5 8 NA 0.673706241831395
TCHHL1 1 NA 0.886810767879086
TDO2 4 NA 0.698570764646302
BTC 4 NA 0.674081366936397
F2RL3 19 NA 0.833885752402985
KDM3B 5 NA 0.725827750255937
AP4E1 15 NA 0.668695637077199
KAT2A 17 NA 0.68324318720424
DUSP4 8 NA 0.747952060466202
URM1 9 NA 0.719718662908155
ZFYVE28 4 NA 0.824928179457637
NXPE1 11 NA 0.786920563035545
GFOD2 16 NA 0.726885888905396
HS3ST3B1 17 NA 0.720925791624506
CCDC54 3 NA 0.981587157490054
OR51G1 11 NA 0.722590185919142
AADACL4 1 NA 0.709715593743946
S100PBP 1 NA 1
URB2 1 NA 0.67071580055211
RHOD 11 NA 1
SEMA6B 19 NA 0.704014561925923
PDCD6IP 3 NA 0.694565453001223
GLCCI1 7 NA 1
RORA 15 NA 0.673036686194344
AP3B1 5 NA 0.817385521063823
IGSF9 1 NA 0.679295813414313
ZNF714 19 NA 0.832370624299977
SEMA5A 5 NA 0.676163232170883
CPT1C 19 NA 0.681108104992963
LRWD1 7 NA 0.673112777401653
COL28A1 7 NA 0.677208890092074
RIC8B 12 NA 1
LOH12CR2 12 NA 0.693478613629447
SLC22A8 11 NA 0.686276852703709
REV1 2 NA 0.891431434679492
TAP1 6 NA 0.719666928963929
PCDHGA3 5 NA 0.91539082433274
GAL3ST1 22 NA 0.68782156685978
PEX11G 19 NA 0.684890242132394
FADS1 11 NA 0.684620514344012
SETD4 21 NA 0.983658934127193
DUSP26 8 NA 0.708889905488153
OR52J3 11 NA 0.67917050760988
SLC12A1 15 NA 0.686252661043311
SEMA4G 10 NA 0.681228661581758
NAGK 2 NA 0.744054140922749
COL11A2 6 NA 0.90575055188431
EIF3A 10 NA 0.688373023026601
EXTL3 8 NA 0.867352350977633
ARID1A 1 NA 0.681340555257715
CALHM2 10 NA 0.682563217322031
APEH 3 NA 0.784578368955679
LIPN 10 NA 0.717776033697198
UTP20 12 NA 0.672581235184659
ZNF506 19 NA 1
TMTC4 13 NA 0.713576913339803
DUSP15 20 NA 0.851640094312608
FANCF 11 NA 0.715256884399992
MKI67 10 NA 0.920196901023667
IRX3 16 NA 0.7083487269601
NCKAP1 2 NA 0.677546749684221
TMEM232 5 NA 0.727487487621435
RTN4RL2 11 NA 0.918836740676458
GRK1 13 NA 0.686538441102571
TUBA3C 13 NA 1
HEXIM2 17 NA 0.740844573130304
CCR5 3 NA 0.703713699543305
SYN3 22 NA 0.705409374054531
LCE4A 1 NA 0.715057747798363
MPP7 10 NA 0.67678116556391
FAM131A 3 NA 0.683232511109745
NPBWR2 20 NA 0.810073937230942
PRAM1 19 NA 0.685329300937495
FAM83B 6 NA 0.696092677926364
FAM107B 10 NA 1
PCDHGA5 5 NA 0.689894242348403
FAM170B 10 NA 0.792260332694167
USP50 15 NA 0.738913135195394
RANBP2 2 NA 0.767254129180852
CYB5R3 22 NA 0.733467381372804
QRFP 9 NA 0.695470139971637
BTNL9 5 NA 0.759783926037721
TRIM39 6 NA 0.679030758074329
LRP2BP 4 NA 0.683568148034516
HIRIP3 16 NA 0.720366503444195
ARHGDIB 12 NA 0.865222269347182
MYL5 4 NA 0.706035349120899
EPX 17 NA 0.698977565329556
CORO1A 16 NA 0.715331292041043
ZNF571 19 NA 0.828149668667584
ERCC2 19 NA 0.773524398936683
CNTD2 19 NA 0.715764040578491
COG1 17 NA 0.734087271887803
SNX8 7 NA 0.785118002149187
C3orf38 3 NA 0.772141591505143
HES2 1 NA 0.866126920454699
OR13G1 1 NA 0.702925667122393
TDRP 8 NA 0.705932905145554
SYT1 12 NA 0.837446276284747
MYH13 17 NA 0.81933014952796
CCDC140 2 NA 0.689864723434626
TXNDC2 18 NA 0.96193986326561
LRRC52 1 NA 0.823281522693358
DMRT2 9 NA 0.854435730847883
AVPR1B 1 NA 0.685271550389739
MRPS5 2 NA 0.894705215416473
ZNF653 19 NA 0.718226888807884
KLHL31 6 NA 1
ZKSCAN1 7 NA 0.727859034689405
DBX2 12 NA 0.80263239712334
AP2A1 19 NA 0.688590490733109
ZNF398 7 NA 0.686305162462889
AZIN1 8 NA 0.837351777267704
SPARCL1 4 NA 0.862697853482089
NLRC5 16 NA 0.691340065602442
PAG1 8 NA 0.688156720716572
CNOT6 5 NA 0.744634534369834
ZNF765 19 NA 0.700809023102639
ST6GALNAC6 9 NA 0.884769326446519
KIAA1147 7 NA 0.862987730248641
CNTN2 1 NA 0.700989485466348
KRTAP5-6 11 NA 0.697351498064349
TCTN3 10 NA 0.758354689401503
PCDH12 5 NA 0.841789021136541
ABCG1 21 NA 0.728417122633137
LACTB 15 NA 0.722764629551327
RAET1E 6 NA 0.72008287300412
TC2N 14 NA 0.8648279296805
AGT 1 NA 0.916981628789664
PTCRA 6 NA 0.708931768244947
SOBP 6 NA 0.869477521224716
G6PC 17 NA 0.696594861435152
GPATCH1 19 NA 0.714085559969639
PCDHB4 5 NA 0.688726099663158
CRELD1 3 NA 0.934172735626959
UNC5CL 6 NA 0.926686323769932
TIMM44 19 NA 0.702735087096253
AQP5 12 NA 0.837866688830466
MGA 15 NA 0.977110377811754
ABLIM2 4 NA 0.682676511381704
FAM110B 8 NA 0.720682853068912
MAL 2 NA 0.726706009399113
CEP170 1 NA 0.688365487587794
FCRL5 1 NA 0.70812141399482
NIPSNAP3B 9 NA 1
SAMD5 6 NA 0.871174346368112
ABHD1 2 NA 0.69918965243093
IGLV1-36 22 NA 0.871577210778114
MS4A12 11 NA 0.866109943648708
TBC1D22A 22 NA 0.707632894801781
GTPBP4 10 NA 0.826357355786663
OSBPL11 3 NA 0.85695675528258
KLK15 19 NA 0.691227302806361
ZSCAN10 16 NA 1
MMAB 12 NA 0.824287491357674
TBC1D24 16 NA 0.772532940093087
IRF9 14 NA 0.693738032293093
FAM200B 4 NA 0.692258031316069
NOM1 7 NA 0.732908500995525
KIF23 15 NA 0.705543389065799
IARS2 1 NA 0.712285117799661
MTDH 8 NA 0.729078641498704
STAT2 12 NA 0.735769820836596
OR2T3 1 NA 0.734502417121858
KRT72 12 NA 0.91424612890289
ZNF69 19 NA 0.868807217031669
CCDC181 1 NA 0.72201565238955
GPI 19 NA 0.682106050833422
MRPS18A 6 NA 0.853687933735684
MATR3 5 NA 0.839596222532111
PLXNB2 22 NA 0.844509122347566
GOLGA3 12 NA 0.683409652874931
HLA-DPB1 6 NA 0.873984029486756
CPXM1 20 NA 0.685573732723019
TAS2R40 7 NA 0.693333556959234
LPIN1 2 NA 0.75727565920488
ZNF492 19 NA 0.712242908616863
NDST4 4 NA 0.695230117104827
SYTL1 1 NA 0.692393528604723
MFAP3L 4 NA 0.69742391090223
BRINP2 1 NA 0.69110702239119
PRG4 1 NA 1
FTO 16 NA 0.758906327884702
E2F2 1 NA 0.898488908459876
TNF 6 NA 0.747153021438451
SLAMF1 1 NA 0.875555747888984
C3orf67 3 NA 0.995509625924033
PRKG2 4 NA 0.737655551626819
AGMAT 1 NA 0.7041923505821
LAIR1 19 NA 0.814395516098122
FOXD3 1 NA 0.958229172278641
SPATA22 17 NA 1
PPP1R3D 20 NA 0.715621176766416
SLC25A29 14 NA 0.714854418397686
EN1 2 NA 0.724290448066983
NEDD9 6 NA 0.744735460035455
FAM208A 3 NA 0.694113993388487
HMGN1 21 NA 0.701936221045734
IPO4 14 NA 0.695745769990829
DEPDC5 22 NA 0.738070359760727
ABHD16B 20 NA 0.973673453168727
ALG9 11 NA 0.710245095040775
TMEM169 2 NA 0.704953095867854
PPFIA2 12 NA 0.999665652238746
KATNB1 16 NA 0.702911648530526
MYC 8 NA 0.947332087711933
PLEKHG6 12 NA 0.701758563097398
POM121C 7 NA 1
HELZ 17 NA 0.769421957782421
C21orf59 21 NA 0.786099949046549
TMEM136 11 NA 0.836993256062109
MBTD1 17 NA 1
CLEC18C 16 NA 0.756732599983238
FOLR3 11 NA 0.736157778610283
PAX5 9 NA 0.847164543461862
MON1B 16 NA 0.700756546874042
IL1RL2 2 NA 0.750232784541393
KIF6 6 NA 0.809237154287031
IGHA1 14 NA 0.762259337265617
SPATA19 11 NA 0.709746472614256
ZNF668 16 NA 1
C20orf78 20 NA 0.879070212977899
ADGB 6 NA 0.761887065445888
KRTAP4-3 17 NA 0.749351014281276
DCAF16 4 NA 0.737350186703467
UGGT2 13 NA 0.700448150178421
MYO1D 17 NA 0.756655834885662
FRAS1 4 NA 0.693366299519059
GAL3ST2 2 NA 0.888674664352458
LMNB2 19 NA 1
MOGAT1 2 NA 1
PCDHGA12 5 NA 0.731372908793018
PCDHGA1 5 NA 0.711078235418736
MERTK 2 NA 0.691911156139743
C1orf168 1 NA 0.711807463309963
CNTD1 17 NA 0.756491527644315
IQGAP2 5 NA 0.881456607489882
CPNE3 8 NA 0.698734131346817
TSEN15 1 NA 0.880447241715486
WAC 10 NA 0.724152554804382
SLC26A2 5 NA 0.7039684898588
RFESD 5 NA 0.873426721502903
DNM3 1 NA 0.732468170445764
USP54 10 NA 0.794077251566277
SNAPC3 9 NA 1
SEZ6L 22 NA 0.724744658715357
TACR2 10 NA 0.853607943204862
CATSPER1 11 NA 0.695596415140137
TMPRSS11F 4 NA 0.716063117181502
EMC10 19 NA 0.971678734406922
METTL15 11 NA 0.872294079346539
TMEM8B 9 NA 0.988982585619792
CCDC129 7 NA 0.724138879201977
TUT1 11 NA 0.710865599649226
SMG7 1 NA 0.748514650712452
KIAA1755 20 NA 0.718451831870473
TIAM1 21 NA 0.710698005559346
ARHGAP21 10 NA 0.705607844170174
GCM2 6 NA 0.749812684374594
GORASP2 2 NA 1
PLA2G2A 1 NA 0.757115129208163
VPS72 1 NA 0.7433878736639
SLC4A4 4 NA 0.707109921035557
KLRF2 12 NA 1
ODC1 2 NA 0.80395263179054
LHX9 1 NA 0.870359157389979
OR52M1 11 NA 0.721805177474191
LTBP3 11 NA 0.71684426254564
ELFN1 7 NA 0.761985225567259
MYRF 11 NA 0.709968243639879
HRASLS5 11 NA 0.708112799886881
ARFRP1 20 NA 0.747399137082246
SLC2A8 9 NA 0.708411295564197
CD33 19 NA 0.710044649868281
SETD1B 12 NA 0.77054097702925
SLC38A4 12 NA 1
ERVV-1 19 NA 0.718858999815496
ANKRD13C 1 NA 0.800329505693818
CCDC177 14 NA 0.741017379846557
PCDH8 13 NA 0.731573759894783
EGLN1 1 NA 0.909993366484331
NPM2 8 NA 0.745804659214978
NKX2-3 10 NA 0.884762215795976
PCDHGA10 5 NA 0.731194991296548
MTSS1 8 NA 0.71465943051838
CNN3 1 NA 0.758430206660302
ZNF141 4 NA 0.797929457139693
GLTPD2 17 NA 1
FOXF1 16 NA 0.739594793381565
MET 7 NA 0.749719760773868
MED13 17 NA 0.706595337640291
KPNA3 13 NA 0.885411518483498
LHX1 17 NA 0.885523100855727
HDAC10 22 NA 0.78175693179328
PRUNE2 9 NA 0.703773188322996
NUDT5 10 NA 0.729467730703048
MPHOSPH6 16 NA 0.71436102851913
GLT6D1 9 NA 0.716718319307946
DOCK4 7 NA 0.731780213969116
KRT24 17 NA 0.7109471753986
ZWILCH 15 NA 0.734224699212645
PRODH2 19 NA 0.777791577025342
KREMEN2 16 NA 0.930832092117273
UGT1A10 2 NA 0.722601208917882
CAMSAP1 9 NA 0.704863706083053
TRAK2 2 NA 0.756378060695278
INPP4A 2 NA 0.852313139513458
RNF17 13 NA 0.702308311622543
BCL11A 2 NA 0.735157204849185
CBLL1 7 NA 0.887410188538192
PPP1R14A 19 NA 0.913428904217077
CFD 19 NA 0.84368466316959
