gene chr NA skato
MTNR1A 4 NA 0.803802477612037
SYNJ1 21 NA 0.803892138046711
ATF7IP2 16 NA 0.804007520880552
HTR6 1 NA 0.804011229838115
COPZ2 17 NA 0.804027667996713
TRPM1 15 NA 0.804031407717385
KIAA0754 1 NA 0.804093565923201
LRRIQ3 1 NA 0.804102722205139
SLC25A18 22 NA 0.804291925981323
ZFP30 19 NA 0.804492814494057
ITGAE 17 NA 0.804557753358316
TRAJ9 14 NA 0.804610130268337
TRAV27 14 NA 0.804610130268337
LY75-CD302 2 NA 0.804717406497637
TMEM114 16 NA 0.80479664081074
KRT25 17 NA 0.804809400323037
KRTAP9-1 17 NA 0.804813292216971
SHKBP1 19 NA 0.804852169466829
NFATC2 20 NA 0.804950208585167
MATN2 8 NA 0.804980130396717
EPHX1 1 NA 0.805319509354019
IGHD 14 NA 0.805337831707319
TMEM163 2 NA 0.805361204137414
BRIP1 17 NA 0.805430955155606
BSCL2 11 NA 0.805454463586153
SUSD3 9 NA 0.805569470466383
KLHL8 4 NA 0.805625146462814
CD74 5 NA 0.805832920448169
IFNL3 19 NA 0.80596539443404
CNTN4 3 NA 0.806027715837645
TRPM6 9 NA 0.806080456467266
TES 7 NA 0.806098075230298
OR2AP1 12 NA 0.80617861409387
NPCDR1 3 NA 0.806188358721714
DLX6 7 NA 0.806258260250192
NCOR2 12 NA 0.806450104816325
PRKAR1B 7 NA 0.806451496330172
NUAK2 1 NA 0.806864092785244
LCE1A 1 NA 0.806921499074402
RNF19A 8 NA 0.807040020007744
CORO2A 9 NA 0.807042131478518
CLUAP1 16 NA 0.807105337172289
THEM6 8 NA 0.807184705667576
SERPINB13 18 NA 0.807376184809651
DEFB126 20 NA 0.807378116617216
GNPDA2 4 NA 0.80741556410342
OCA2 15 NA 0.80749177150277
ZMIZ1 10 NA 0.80752615527843
IKBIP 12 NA 0.807535491122901
BFSP1 20 NA 0.807621664780058
SLC15A5 12 NA 0.807634539029959
MSANTD2 11 NA 0.807695302239057
C1orf195 1 NA 0.808065558960824
OTOP3 17 NA 0.808127527655248
GLTSCR1L 6 NA 0.808189015229817
TBPL2 14 NA 0.808203974918708
INSC 11 NA 0.808227834434752
SCARB2 4 NA 0.808451259261651
ZNF471 19 NA 0.808673535558184
HR 8 NA 0.808700254046079
SOX17 8 NA 0.80871541398209
PCDHGA11 5 NA 0.808765920856861
TBC1D9B 5 NA 0.809121324181098
ATP11A 13 NA 0.80917189718245
NLRC3 16 NA 0.80951540903951
GGT6 17 NA 0.80955626651027
NEUROG3 10 NA 0.809570483190376
GAB1 4 NA 0.809657791476396
GP5 3 NA 0.80966717691874
VPREB1 22 NA 0.809781814387164
RGPD1 2 NA 0.809823680194401
STMND1 6 NA 0.809904443711288
FAM185A 7 NA 0.810049383943105
BDH2 4 NA 0.810351627107601
ICMT 1 NA 0.810529889457472
TMEM183A 1 NA 0.810530905298583
LDHB 12 NA 0.810564797453008
MRPS16 10 NA 0.810642746293516
ROCK2 2 NA 0.810746381338167
PIP4K2C 12 NA 0.810780190825086
FAM122A 9 NA 0.810783162891389
ZNF528 19 NA 0.810888932113767
VGLL3 3 NA 0.811335773204438
COMP 19 NA 0.811363561705539
RFFL 17 NA 0.811550358222163
MAML2 11 NA 0.811566083240563
NUP155 5 NA 0.811821211843071
CANX 5 NA 0.811938536147834
HRG 3 NA 0.812146724515149
TMCO4 1 NA 0.812177382629425
DCP2 5 NA 0.812240225609093
BTNL8 5 NA 0.812297775816696
CACNA1C 12 NA 0.812429612212418
EPSTI1 13 NA 0.812551703620333
ZNF100 19 NA 0.812743745191412
TYMP 22 NA 0.812867913305443
HCK 20 NA 0.812904334490188
PHF20 20 NA 0.812927857624544
DDHD1 14 NA 0.812995264528386
ALDH1A2 15 NA 0.812998400621676
ITPK1 14 NA 0.813134044321388
MRPL21 11 NA 0.813309396375603
TUBE1 6 NA 0.813345796114032
MKRN1 7 NA 0.813376808807652
TARS2 1 NA 0.813541383542716
FKBP10 17 NA 0.813769193870507
PANX2 22 NA 0.81390584505033
GPD1 12 NA 0.813958280581804
TGFBRAP1 2 NA 0.814116261416207
KRTAP13-1 21 NA 0.814311678515734
GCGR 17 NA 0.814343404054849
GBGT1 9 NA 0.814480562884813
GLB1L2 11 NA 0.814616418054068
TCEANC2 1 NA 0.814672023536305
HSD17B1 17 NA 0.8147688945917
MICALCL 11 NA 0.814842396650363
SLC5A2 16 NA 0.814889898545639
SLC4A1 17 NA 0.814951648028839
FCAR 19 NA 0.815032901543303
MBD1 18 NA 0.815040194289669
LTBP4 19 NA 0.815051866032649
KIAA0895 7 NA 0.815108949947538
LRP10 14 NA 0.815273344775818
PPP1R3A 7 NA 0.815315288561582
RASGRF2 5 NA 0.815385680812886
HSPBP1 19 NA 0.815430982554281
B4GALT3 1 NA 0.815512514198624
MARS 12 NA 0.815534937092741
OTUD1 10 NA 0.815666967276455
LRRC9 14 NA 0.815716328287578
PARK2 6 NA 0.815796397082443
RFPL3 22 NA 0.81587287269278
CDYL 6 NA 0.8158782753839
ERP44 9 NA 0.815932488052368
TP53INP2 20 NA 0.81601190788935
OGDHL 10 NA 0.816055000510237
CLINT1 5 NA 0.81614423663035
YARS2 12 NA 0.816326445307839
MLKL 16 NA 0.81635950716834
TRPV1 17 NA 0.816504266717437
APOBEC1 12 NA 0.816541418529557
SLC25A48 5 NA 0.816552933523507
PC 11 NA 0.816555959474163
CEP350 1 NA 0.816657734082396
OR7G1 19 NA 0.816977493313442
FGG 4 NA 0.817050632228523
IGKV1OR2-108 2 NA 0.817245620450899
PRIMPOL 4 NA 0.817406380023241
PDCD2L 19 NA 0.817501961702485
THRSP 11 NA 0.817512969993509
C9orf129 9 NA 0.817515367251845
LZTS1 8 NA 0.817564714503729
SLC4A11 20 NA 0.817576186160903
MARCH8 10 NA 0.817663953439394
ZMYM6 1 NA 0.817838459523738
FAM83F 22 NA 0.817914418799942
PDHX 11 NA 0.818019517688909
MFAP5 12 NA 0.818111504982331
SPNS3 17 NA 0.818215367623703
ZNF442 19 NA 0.818355686288575
TXNIP 1 NA 0.818428316000385
IL23R 1 NA 0.818466274444031
ZNF879 5 NA 0.818478400922889
SLC1A1 9 NA 0.818489044578641
TFIP11 22 NA 0.818602862536885
OR9I1 11 NA 0.818848981119801
CSTF2T 10 NA 0.81887944372824
IFNGR1 6 NA 0.818896657964733
CCDC63 12 NA 0.818925059263015
KL 13 NA 0.818940160327239
HKDC1 10 NA 0.818967167975955
NUMBL 19 NA 0.819070931057438
NID2 14 NA 0.819204609182487
TNFAIP8L2 1 NA 0.819238263500898
PMVK 1 NA 0.819304317512044
FARP2 2 NA 0.81930764514816
STX16 20 NA 0.819384919893579
EPS15 1 NA 0.819569358107539
RGS9 17 NA 0.819750869860915
SGSM3 22 NA 0.819846076339122
TUBA3E 2 NA 0.820038209319836
ITGAD 16 NA 0.820056867036982
B3GNT2 2 NA 0.820098985962671
OR2T33 1 NA 0.820136108979302
ACRBP 12 NA 0.82019932934945
SLTM 15 NA 0.820321165204381
BPIFB3 20 NA 0.820523588232492
LINC01100 3 NA 0.82059739098137
CHST3 10 NA 0.820722633679691
TTLL1 22 NA 0.820774516452676
TACC2 10 NA 0.820959550844176
IGLL1 22 NA 0.821042507385753
EMX1 2 NA 0.821042761892615
USP1 1 NA 0.821144485758661
PRDX5 11 NA 0.821166422534713
GSTT2 22 NA 0.821333617151197
KRT20 17 NA 0.821492479383873
CDX1 5 NA 0.821648889558225
ANKH 5 NA 0.821670794363295
ZCWPW1 7 NA 0.821688224943203
LINC01124 2 NA 0.821759281504525
ERMARD 6 NA 0.821903970751112
DGAT1 8 NA 0.821923328705165
BCKDHB 6 NA 0.821947543127814
ADAMTS12 5 NA 0.821985974055222
MPP4 2 NA 0.822026178762969
PPP6R3 11 NA 0.822041380753687
KRTAP13-2 21 NA 0.822079173550097
REG3G 2 NA 0.822213059778461
GPD1L 3 NA 0.822224344979155
ZNF587 19 NA 0.822278825323021
TMEM154 4 NA 0.822317717106581
PDGFRB 5 NA 0.822424783834859
TPRN 9 NA 0.822600536005517
OR2H1 6 NA 0.822708436857275
DOCK7 1 NA 0.822836975864698
PEX5 12 NA 0.822877506420726
RD3 1 NA 0.82289941771997
CCL23 17 NA 0.82296496295858
TPH1 11 NA 0.822993232826995
ADAMTS5 21 NA 0.823133232530976
ZFP37 9 NA 0.823137992728618
SLC15A1 13 NA 0.823149297510113
CYP4F11 19 NA 0.823249768135394
ZNF57 19 NA 0.823422590547914
TUBGCP3 13 NA 0.823614939467271
CAPG 2 NA 0.823707878017095
EPHA5 4 NA 0.823757179066828
TCTEX1D4 1 NA 0.823870948020237
GALNT1 18 NA 0.823977419601107
ACSL3 2 NA 0.824376084729848
MIDN 19 NA 0.824414666929774
DMGDH 5 NA 0.824414723790569
CD300E 17 NA 0.824461322026242
NCAPH2 22 NA 0.824462202203823
ZNF717 3 NA 0.824561923010328
PCGF6 10 NA 0.824628680108003
JPH2 20 NA 0.824666911206042
AIP 11 NA 0.825039315898438
TMPRSS5 11 NA 0.825065924804628
F12 5 NA 0.825116069890489
ADARB2 10 NA 0.825233782128992
C17orf75 17 NA 0.825283258659281
TSHZ1 18 NA 0.825341945299814
ANKRD50 4 NA 0.825446971408246
OR51A4 11 NA 0.82548279149062
ZNF418 19 NA 0.82552758485778
CHAC2 2 NA 0.825583058445168
PACRG 6 NA 0.825588859940253
TBC1D2 9 NA 0.825683339065541
FIZ1 19 NA 0.826181806450623
DKK1 10 NA 0.826240709010987
PIK3CD 1 NA 0.826260415879084
FBXW10 17 NA 0.826359682876046
KRTAP21-1 21 NA 0.82637027469651
USF2 19 NA 0.82651038353361
HNF1A 12 NA 0.826531927346503
ASCC2 22 NA 0.826538811837902
AP3B2 15 NA 0.826802294919172
HOXD11 2 NA 0.826875787042834
ABCA12 2 NA 0.826987572860387
TESK1 9 NA 0.827019793196168
TUSC5 17 NA 0.827103806951398
ATXN1 6 NA 0.827190008051246
SYNM 15 NA 0.827190505508383
C2orf49 2 NA 0.827214515103033
MOV10 1 NA 0.827322527360686
APCDD1L 20 NA 0.827379400050125
TRGV9 7 NA 0.827442762480745
RBBP8 18 NA 0.827446262159637
PLXNA1 3 NA 0.82759728304343
VPS41 7 NA 0.827843268454228
FAF1 1 NA 0.827987144813773
IPP 1 NA 0.828132501380571
HLA-DRB1 6 NA 0.828238690775007
PSAPL1 4 NA 0.828322501832906
SLC1A4 2 NA 0.828357113069033
PRR14 16 NA 0.828459864629861
ATAD5 17 NA 0.828462397181756
ASTE1 3 NA 0.828516121184146
SH3GL3 15 NA 0.828554670149119
POR 7 NA 0.828554737075556
KLK3 19 NA 0.828812455852201
CCL19 9 NA 0.82883311797352
ZNF596 8 NA 0.828901891899849
TOX4 14 NA 0.829027006945172
CLEC11A 19 NA 0.829060094105664
OR2T34 1 NA 0.829179621462849
TM4SF19 3 NA 0.829316479886554
DGKD 2 NA 0.82938530690631
SPINT2 19 NA 0.829541576601678
GBP6 1 NA 0.829603537457653
SDAD1 4 NA 0.829631538278825
ZRSR1 5 NA 0.82968211821946
PRKCDBP 11 NA 0.829719270664076
ARHGAP35 19 NA 0.830118126595924
REXO2 11 NA 0.830181228139979
AGR2 7 NA 0.83023479491062
SARS2 19 NA 0.830235876364608
HS3ST5 6 NA 0.830345963805473
STAB1 3 NA 0.83041485767517
CFTR 7 NA 0.830495807772717
ZNF599 19 NA 0.830510993464647
CD320 19 NA 0.83053087933693
DNTTIP2 1 NA 0.830618800059955
ZNF827 4 NA 0.83067615935612
E2F7 12 NA 0.830687241290921
MED24 17 NA 0.830876373188142
ARHGEF12 11 NA 0.830909518573481
GAB2 11 NA 0.830938296738764
URB1 21 NA 0.830947636254203
TTLL8 22 NA 0.831143509808873
ZNF430 19 NA 0.831365797660572
SBK3 19 NA 0.831597982663005
CAD 2 NA 0.831601013082415
TPK1 7 NA 0.831959935626113
TAS1R1 1 NA 0.832056575380776
SLC7A14 3 NA 0.832201756581451
PDXDC1 16 NA 0.832406832803471
TUBAL3 10 NA 0.832511765811069
CLHC1 2 NA 0.832643425185521
ARFGEF1 8 NA 0.832658631338402
ATP6V1E1 22 NA 0.83274939542613
ADAP2 17 NA 0.832841868531071
MCOLN1 19 NA 0.832857266507281
SLC27A5 19 NA 0.832908813115418
GTF3C5 9 NA 0.832971633040326
TRIM35 8 NA 0.833205507115741
SALL1 16 NA 0.833348676530481
ZNF280B 22 NA 0.833468213048817
CLCN3 4 NA 0.8334790945019
CPZ 4 NA 0.833486833164668
TACSTD2 1 NA 0.833678598213076
SMC6 2 NA 0.833733085584746
SP100 2 NA 0.833733646046855
SCFD2 4 NA 0.833776490581352
EPHA2 1 NA 0.834148563009244
SMG1 16 NA 0.834209704895105
PRSS35 6 NA 0.834274162738631
SPC24 19 NA 0.83449737072102
INSL4 9 NA 0.834522345132804
VIL1 2 NA 0.834536268605355
LDLR 19 NA 0.834555629949019
LGI4 19 NA 0.834635070259214
DSEL 18 NA 0.834809460702489
OR10G3 14 NA 0.834911718717934
PLIN3 19 NA 0.834925865819161
MAPK12 22 NA 0.834967561598003
AGMO 7 NA 0.834989827121554
PAQR7 1 NA 0.835018586978529
CTAGE6 7 NA 0.835061529211857
NCF1 7 NA 0.835082631734531
DFFB 1 NA 0.83524015899339
WWC2 4 NA 0.835260243878197
TSPYL5 8 NA 0.835544312979403
ENAM 4 NA 0.835671820377933
HAUS6 9 NA 0.835687522438537
SMPD3 16 NA 0.835689547400243
GALNT18 11 NA 0.835757119647593
RINT1 7 NA 0.835770706936745
KLC4 6 NA 0.835994143333725
ZNF215 11 NA 0.836049508401074
TOR1AIP1 1 NA 0.83610919616202
TMPRSS15 21 NA 0.836287585922637
TESPA1 12 NA 0.836333187914382
C2orf81 2 NA 0.836558321072127
ADNP2 18 NA 0.836559352914884
SGCZ 8 NA 0.836579349891109
PCDHGA2 5 NA 0.836710683072037
UBQLN4 1 NA 0.836880225090635
S100A5 1 NA 0.836923276774499
GCH1 14 NA 0.837004362620629
ABCA4 1 NA 0.837140255132729
LACTB2 8 NA 0.837213216135104
NPLOC4 17 NA 0.837276463288207
ETV1 7 NA 0.837363415650196
FAS 10 NA 0.8375128521682
TCF25 16 NA 0.837850296950359
ENTPD8 9 NA 0.837902867790879
NPS 10 NA 0.838029381761673
RPL27 17 NA 0.838128782478187
ZNF654 3 NA 0.838226379100573
MAN2A1 5 NA 0.838294920674569
ATP2A1 16 NA 0.838322886026459
IL17RB 3 NA 0.838437733179
TANGO2 22 NA 0.838532751488972
SULT1A2 16 NA 0.838554829954354
MRPL1 4 NA 0.838582258805553
DSPP 4 NA 0.838611528388299
SFRP5 10 NA 0.838739746654381
KCNH7 2 NA 0.838758455371413
CSNK1A1L 13 NA 0.838869523745095
SLC46A1 17 NA 0.838870613011557
ABCC12 16 NA 0.838936118549887
SLC17A3 6 NA 0.839023149223468
SCN2A 2 NA 0.839079965798738
TEX38 1 NA 0.839081997868586
C18orf25 18 NA 0.839500712799644
PCDHGC5 5 NA 0.839661823579511
ZNRF1 16 NA 0.839753284825432
EVL 14 NA 0.839839274897871
DNM2 19 NA 0.839842535345018
PTGER2 14 NA 0.839971694811832
C11orf57 11 NA 0.840155500226526
WDR18 19 NA 0.840468032730886
SLC5A1 22 NA 0.840594576365693
FUT4 11 NA 0.840658206424213
PHLDB3 19 NA 0.84067435757326
ZBTB7B 1 NA 0.840894935354384
ANXA10 4 NA 0.840960877633065
OR12D2 6 NA 0.841013518533424
FILIP1 6 NA 0.841055692592529
ATP6V1B2 8 NA 0.841203421977039
GPR78 4 NA 0.841244028462717
DEPDC1B 5 NA 0.841266555287842
ZNF551 19 NA 0.841307252219598
MMP14 14 NA 0.841410487394577
OLIG1 21 NA 0.841416452565063
ITGA3 17 NA 0.841449371714753
PTPRM 18 NA 0.841583699168538
ZNF177 19 NA 0.842007810699666
NXPE3 3 NA 0.842299340124918
OR2K2 9 NA 0.842341642060044
TCTN2 12 NA 0.842347555179967
FRS3 6 NA 0.842475064756912
GHRHR 7 NA 0.842638974595986
OR10J4 1 NA 0.8427396133208
DDX51 12 NA 0.842983019024017
C8orf76 8 NA 0.843303747880447
MARCH10 17 NA 0.843377083623984
NBPF20 1 NA 0.84348210018325
NPTX1 17 NA 0.843522631466029
DPP7 9 NA 0.84370221507722
NUDT17 1 NA 0.843851908067684
SEMA3G 3 NA 0.843878474353147
R3HDM4 19 NA 0.844106926706801
CHST11 12 NA 0.844134023602861
TTC16 9 NA 0.844424078436713
AADACL3 1 NA 0.844478679138677
TYW1B 7 NA 0.844505017005024
VSTM2B 19 NA 0.844554287096869
ERBB4 2 NA 0.844625952566066
ANKFN1 17 NA 0.844692735944411
ANO10 3 NA 0.844750158442408
TRIM55 8 NA 0.844807384705299
TFPT 19 NA 0.845108781200575
APOL5 22 NA 0.845215089775924
ZNF703 8 NA 0.845225049823636
PARD3 10 NA 0.845253022916898
EXOC6 10 NA 0.845307655255513
ARNTL2 12 NA 0.845310963340579
DHRS9 2 NA 0.845556443751432
COL15A1 9 NA 0.845584622208894
IL1A 2 NA 0.845722153101819
ZNF468 19 NA 0.845886840635065
IGLV1-44 22 NA 0.845959832223915
DNER 2 NA 0.845972692341678
THEM5 1 NA 0.846018383493384
SLC22A13 3 NA 0.846049861432149
HELB 12 NA 0.846079438353335
APOBR 16 NA 0.846180787294433
TGM2 20 NA 0.846282601718428
PLA2G3 22 NA 0.846419908050366
TLR9 3 NA 0.846539291308799
TUSC1 9 NA 0.846593717604036
TMEM254 10 NA 0.846599894960516
TRPA1 8 NA 0.846615020024674
KRT83 12 NA 0.846730031633878
COL24A1 1 NA 0.846733860118042
TNNI3K 1 NA 0.846796073473243
CDK5RAP3 17 NA 0.846827676823516
SYT12 11 NA 0.846958329753605
CPSF3L 1 NA 0.847111214073513
PRDM14 8 NA 0.847238875265593
PANX3 11 NA 0.847252356083933
MAB21L3 1 NA 0.847255816980398
PCDHGA4 5 NA 0.847302303613535
UBAP2L 1 NA 0.84746036550931
MME 3 NA 0.847499192965338
CD180 5 NA 0.847508363527918
CDC25C 5 NA 0.84759855122415
SNAP47 1 NA 0.84796212927782
ST6GALNAC1 17 NA 0.848146024455753
CAMP 3 NA 0.848194571461175
SEC31B 10 NA 0.848228529768279
NLRP13 19 NA 0.848429371916676
SI 3 NA 0.848525464198728
KRT75 12 NA 0.848572002324614
NXNL1 19 NA 0.848767331529755
NET1 10 NA 0.848930489035225
P2RY11 19 NA 0.849002780689102
PCSK5 9 NA 0.849063694387545
FOXK1 7 NA 0.849195661798084
UPF2 10 NA 0.849342111786004
PSMD8 19 NA 0.849435107368894
UBN2 7 NA 0.849487658374259
ZNF891 12 NA 0.849536793902256
KRTAP10-12 21 NA 0.849591771063907
PKD1L2 16 NA 0.849823458355177
DENND5B 12 NA 0.849920681174552
CDC14B 9 NA 0.850051729298481
PRKCQ 10 NA 0.850073623188743
KIAA0556 16 NA 0.850097138045205
TMEM102 17 NA 0.850367350378105
IGHV3-49 14 NA 0.85040115203874
SRBD1 2 NA 0.850509650185157
DNASE1 16 NA 0.850565705252715
STOX1 10 NA 0.850687048044792
WFIKKN2 17 NA 0.850689534912554
CREBRF 5 NA 0.850693995187698
LRRC24 8 NA 0.850792535970849
TRBV6-5 7 NA 0.850873597161185
TRBV6-6 7 NA 0.850954656010055
FAN1 15 NA 0.850994592097129
AP2M1 3 NA 0.851543315382285
NOP56 20 NA 0.851686972329408
PAPD4 5 NA 0.851698888669213
WFDC1 16 NA 0.85174486444534
C9orf139 9 NA 0.851850987902017
OR3A2 17 NA 0.851947758008151
SNX21 20 NA 0.852030910960198
TAS1R2 1 NA 0.852204800263558
TMED6 16 NA 0.852273718464547
VPS8 3 NA 0.852304538331262
FAM159A 1 NA 0.852307416753358
SAV1 14 NA 0.852386547554879
SBNO2 19 NA 0.852577240409618
HAP1 17 NA 0.852619291836303
TLR6 4 NA 0.852695151761269
CACNB4 2 NA 0.852711905684375
MGP 12 NA 0.852840739713592
RASA1 5 NA 0.852848104107731
CAPN2 1 NA 0.852849088072811
INTS9 8 NA 0.852876384807607
PRKCSH 19 NA 0.852936613404431
RBMS3 3 NA 0.853016531719698
SLC38A11 2 NA 0.853105662740576
DDX1 2 NA 0.853332141098981
ABTB2 11 NA 0.853441685614257
KCTD1 18 NA 0.853516337943339
SLC8A3 14 NA 0.853569813701148
NAF1 4 NA 0.853577037167291
SLC9A8 20 NA 0.85358384669911
CYP4B1 1 NA 0.853756059741709
SLC6A16 19 NA 0.853808467841662
METRNL 17 NA 0.853948238125434
NEK9 14 NA 0.853993764658977
PLAGL2 20 NA 0.854225025478005
CTH 1 NA 0.85425561397771
TAS2R39 7 NA 0.854460021489832
MYOM1 18 NA 0.85465865207743
DYNAP 18 NA 0.85467532841022
PQLC3 2 NA 0.854835197704711
PLS1 3 NA 0.85483677407561
RSAD1 17 NA 0.854906675412625
MTMR10 15 NA 0.855149401275211
FBXO11 2 NA 0.855158324600103
DNAH11 7 NA 0.855273039105122
ERGIC1 5 NA 0.855347988893759
TMIGD2 19 NA 0.855352938748898
OGFOD3 17 NA 0.855387521660087
ZEB1 10 NA 0.855407134108698
NFKBIE 6 NA 0.855503162707598
C3orf36 3 NA 0.85551338810185
TRPV3 17 NA 0.85570872137089
GJD4 10 NA 0.855718695850498
ACAD8 11 NA 0.855780048957835
ZSCAN5A 19 NA 0.855895464459643
VGLL4 3 NA 0.855917502258336
KNTC1 12 NA 0.855980145551695
C6orf136 6 NA 0.856088483631433
IPMK 10 NA 0.856195113569869
ARNT2 15 NA 0.856281184691282
DTNBP1 6 NA 0.856305811952937
DNTT 10 NA 0.856406656159036
MADCAM1 19 NA 0.856566745494126
SPATA32 17 NA 0.856720093494252
C11orf70 11 NA 0.856746960513901
GBP5 1 NA 0.856793175824835
ZNF76 6 NA 0.856857698052318
PCCB 3 NA 0.857244713484373
ANAPC1 2 NA 0.857349542321803
ZFHX3 16 NA 0.85747360381592
ATG9B 7 NA 0.857520202061892
TSR3 16 NA 0.857610754700302
ARHGAP32 11 NA 0.857685316603342
SAMD11 1 NA 0.857743736498301
DHX8 17 NA 0.857959294478695
CEP89 19 NA 0.857980382108788
SSTR5 16 NA 0.857982296177947
THAP8 19 NA 0.858147177875621
PHRF1 11 NA 0.858236616360434
DIDO1 20 NA 0.858250288916084
ZNF608 5 NA 0.858389754633452
TNP2 16 NA 0.858486948988944
SEPT9 17 NA 0.858498710000245
FBXO2 1 NA 0.85857126773059
MUC13 3 NA 0.858783455543566
CWC27 5 NA 0.858840939372688
CCDC90B 11 NA 0.858907262249162
DOCK5 8 NA 0.858973655130569
TCHHL1 1 NA 0.858981831202297
TDO2 4 NA 0.858996536623048
BTC 4 NA 0.859124586596174
F2RL3 19 NA 0.859132453747145
KDM3B 5 NA 0.859150843685484
AP4E1 15 NA 0.859156437504232
KAT2A 17 NA 0.859164001736118
DUSP4 8 NA 0.859172337619352
URM1 9 NA 0.859276090874823
ZFYVE28 4 NA 0.859312384786581
NXPE1 11 NA 0.859322282715552
GFOD2 16 NA 0.85943181000747
HS3ST3B1 17 NA 0.859474133127482
CCDC54 3 NA 0.859739322537667
OR51G1 11 NA 0.859749129350675
AADACL4 1 NA 0.859796630720459
S100PBP 1 NA 0.859809036397138
URB2 1 NA 0.859860323697412
RHOD 11 NA 0.859938476448493
SEMA6B 19 NA 0.860071109330191
PDCD6IP 3 NA 0.860129393995218
GLCCI1 7 NA 0.860147024385649
RORA 15 NA 0.86021943829522
AP3B1 5 NA 0.860221265901504
IGSF9 1 NA 0.860367048371313
ZNF714 19 NA 0.860389103441132
SEMA5A 5 NA 0.860490568481731
CPT1C 19 NA 0.860508193662541
LRWD1 7 NA 0.86056882031791
COL28A1 7 NA 0.860663812892431
RIC8B 12 NA 0.860705884155996
LOH12CR2 12 NA 0.860850338670274
SLC22A8 11 NA 0.86096299800552
REV1 2 NA 0.860978287451728
TAP1 6 NA 0.861196204149004
PCDHGA3 5 NA 0.861234881470384
GAL3ST1 22 NA 0.861277359480892
PEX11G 19 NA 0.861281778159736
FADS1 11 NA 0.861284150352685
SETD4 21 NA 0.861297213053188
DUSP26 8 NA 0.86167825853715
OR52J3 11 NA 0.861690044237384
SLC12A1 15 NA 0.861697977588633
SEMA4G 10 NA 0.861754573702755
NAGK 2 NA 0.861844401395323
COL11A2 6 NA 0.861940308344514
EIF3A 10 NA 0.861994137579438
EXTL3 8 NA 0.862015126585367
ARID1A 1 NA 0.862081908679631
CALHM2 10 NA 0.862242934721889
APEH 3 NA 0.862355638635632
LIPN 10 NA 0.862387267180211
UTP20 12 NA 0.862501233091142
ZNF506 19 NA 0.862657806902028
TMTC4 13 NA 0.862742777643072
DUSP15 20 NA 0.862763615011898
FANCF 11 NA 0.862803979423751
MKI67 10 NA 0.862821051537805
IRX3 16 NA 0.86288971529142
NCKAP1 2 NA 0.863110687316039
TMEM232 5 NA 0.863363324859373
RTN4RL2 11 NA 0.863367807470621
GRK1 13 NA 0.863411045296836
TUBA3C 13 NA 0.863437690674189
HEXIM2 17 NA 0.863692404250447
CCR5 3 NA 0.863783489648447
SYN3 22 NA 0.863857414114008
LCE4A 1 NA 0.863993204790409
MPP7 10 NA 0.8640473903525
FAM131A 3 NA 0.864101193542857
NPBWR2 20 NA 0.864162449122841
PRAM1 19 NA 0.864323262141567
FAM83B 6 NA 0.86438132695278
FAM107B 10 NA 0.864409010135612
PCDHGA5 5 NA 0.864419030451239
FAM170B 10 NA 0.864427743188832
USP50 15 NA 0.86449838318749
RANBP2 2 NA 0.86454667713123
CYB5R3 22 NA 0.864578618578967
QRFP 9 NA 0.864643299225566
BTNL9 5 NA 0.864663839996773
TRIM39 6 NA 0.865041810178506
LRP2BP 4 NA 0.86504625454585
HIRIP3 16 NA 0.865131565819665
ARHGDIB 12 NA 0.865222269347182
MYL5 4 NA 0.865295282498171
EPX 17 NA 0.86529740009028
CORO1A 16 NA 0.865366440464709
ZNF571 19 NA 0.865424689534462
ERCC2 19 NA 0.865480431880799
CNTD2 19 NA 0.865509818227554
COG1 17 NA 0.865835769514757
SNX8 7 NA 0.865862910831269
C3orf38 3 NA 0.865916334170995
HES2 1 NA 0.866126920454699
OR13G1 1 NA 0.866260121015382
TDRP 8 NA 0.866270746076411
SYT1 12 NA 0.866329734816462
MYH13 17 NA 0.86640332385102
CCDC140 2 NA 0.866553843135563
TXNDC2 18 NA 0.866746385079376
LRRC52 1 NA 0.866778256055214
DMRT2 9 NA 0.866782204411514
AVPR1B 1 NA 0.866883074382681
MRPS5 2 NA 0.866902437804301
ZNF653 19 NA 0.866904567180694
KLHL31 6 NA 0.867211112926213
ZKSCAN1 7 NA 0.867234728736833
DBX2 12 NA 0.867286731566158
AP2A1 19 NA 0.867304779723748
ZNF398 7 NA 0.867359965773853
AZIN1 8 NA 0.867507548459716
SPARCL1 4 NA 0.86760524652778
NLRC5 16 NA 0.867616966038331
PAG1 8 NA 0.867712041935369
CNOT6 5 NA 0.867814766330267
ZNF765 19 NA 0.867938926316957
ST6GALNAC6 9 NA 0.868333954666841
KIAA1147 7 NA 0.868391172522719
CNTN2 1 NA 0.868444609126615
KRTAP5-6 11 NA 0.868474302519574
TCTN3 10 NA 0.868753811497273
PCDH12 5 NA 0.868925716265734
ABCG1 21 NA 0.868934216883513
LACTB 15 NA 0.869020012357044
RAET1E 6 NA 0.869114052723836
TC2N 14 NA 0.86919645350171
AGT 1 NA 0.869252926395254
PTCRA 6 NA 0.869454083148265
SOBP 6 NA 0.869477521224716
G6PC 17 NA 0.869638917608347
GPATCH1 19 NA 0.870078259744155
PCDHB4 5 NA 0.870080236131611
CRELD1 3 NA 0.870108992285596
UNC5CL 6 NA 0.870131900626841
